username,timestamp,original_content,cleaned_content,likes,retweets,replies,total_engagement,engagement_score,mentions,hashtags,url,mentions_buy_terms,mentions_sell_terms,mentions_bullish_terms,mentions_bearish_terms,sentiment_indicator
InvGurInd,2025-11-21T04:33:26.000Z,"Daily Market Commentary : Technical View from Hrishikesh Yedve, AVP Technical and Derivative Research, 
@Get_Investmentz
 

investmentguruindia.com/newsdetail/dai
…

 #Sensex #ExpertViews #MarketOutlook #Nifty #BankNifty #AsitCMehtaInvestmentInterrmediatesLTd #HrishikeshYedve #Investmentguruindia","Daily Market Commentary : Technical View from Hrishikesh Yedve, AVP Technical and Derivative Research, @Get_Investmentz investmentguruindia.com/newsdetail/dai ... #Sensex #ExpertViews #MarketOutlook #Nifty #BankNifty #AsitCMehtaInvestmentInterrmediatesLTd #HrishikeshYedve #Investmentguruindia",0.0,0.0,0.0,0,0.0,['Get_Investmentz'],"['Sensex', 'ExpertViews', 'MarketOutlook', 'Nifty', 'BankNifty', 'AsitCMehtaInvestmentInterrmediatesLTd', 'HrishikeshYedve', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991726623461351767,0,0,0,0,0
InvGurInd,2025-11-21T04:28:00.000Z,"Nifty continued to deliver a strong performance as it traded above the 26050 hurdle - 
@TradebullsLtd
 

investmentguruindia.com/newsdetail/nif
…

 #Sensex #MarketOutlook #Nifty #BankNifty #TradebullsSecuritiesPvtLtd #Investmentguruindia",Nifty continued to deliver a strong performance as it traded above the 26050 hurdle - @TradebullsLtd investmentguruindia.com/newsdetail/nif ... #Sensex #MarketOutlook #Nifty #BankNifty #TradebullsSecuritiesPvtLtd #Investmentguruindia,0.0,0.0,0.0,0,0.0,['TradebullsLtd'],"['Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'TradebullsSecuritiesPvtLtd', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991725259406602442,0,0,1,0,0
Archanabhat2021,2025-11-21T04:25:30.000Z,"Nifty weak below 26080-90 levels..

Black Friday in world markets..

#nifty #banknifty #sensex",Nifty weak below 26080-90 levels.. Black Friday in world markets.. #nifty #banknifty #sensex,0.0,1.0,0.0,1,2.0,[],"['nifty', 'banknifty', 'sensex']",https://x.com/Archanabhat2021/status/1991724628834980109,0,0,0,0,0
Sanjvats,2025-11-21T04:23:25.000Z,"निफ़्टी गाली खाए रोज़, बैंकनिफ़्टी दे धोखा।
सेंसेक्स चढ़कर बोले फिर “सब मोह का झोंका।""
#Nifty #Banknifty #Sensex",",           "" #Nifty #Banknifty #Sensex",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Banknifty', 'Sensex']",https://x.com/Sanjvats/status/1991724102189785303,0,0,0,0,0
InvGurInd,2025-11-21T04:21:38.000Z,"Nifty opened with an upward gap and remained in positive terrain throughout the day - 
@jainambroking
 

investmentguruindia.com/newsdetail/nif
…

 #Sensex #MarketOutlook #Nifty #BankNifty #JainamShareConsultants #Investmentguruindia",Nifty opened with an upward gap and remained in positive terrain throughout the day - @jainambroking investmentguruindia.com/newsdetail/nif ... #Sensex #MarketOutlook #Nifty #BankNifty #JainamShareConsultants #Investmentguruindia,0.0,0.0,0.0,0,0.0,['jainambroking'],"['Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'JainamShareConsultants', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991723654602969344,0,0,0,0,0
Sidharthjain84,2025-11-21T04:21:04.000Z,"Buy the dip
#nifty
#sensex",Buy the dip #nifty #sensex,0.0,0.0,0.0,0,0.0,[],"['nifty', 'sensex']",https://x.com/Sidharthjain84/status/1991723512500019423,1,0,0,0,0
praseninld,2025-11-21T04:19:29.000Z,"Opening Bell!

Sensex: 85,486 (-147)
Nifty: 26,133 (-59)
Bank Nifty: 59,348 (flat)

Nifty holds 26,100 despite weak global cues; TCS edges up while Hindalco slips.

 IndusInd Bank reportedly kick-starts $1 billion equity raise plans.

#StockMarket #Sensex #Nifty #TCS","Opening Bell! Sensex: 85,486 (-147) Nifty: 26,133 (-59) Bank Nifty: 59,348 (flat) Nifty holds 26,100 despite weak global cues; TCS edges up while Hindalco slips. IndusInd Bank reportedly kick-starts $1 billion equity raise plans. #StockMarket #Sensex #Nifty #TCS",0.0,1.0,0.0,1,2.0,[],"['StockMarket', 'Sensex', 'Nifty', 'TCS']",https://x.com/praseninld/status/1991723116020789429,0,0,0,0,0
SrinibhaiATM,2025-11-21T04:18:51.000Z,"25k loss chalraha

#nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading",25k loss chalraha #nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading,1.0,0.0,0.0,1,1.0,[],"['nifty', 'banknifty', 'sensex', 'bankex', 'optionbuying', 'finnifty', 'optiontrading']",https://x.com/SrinibhaiATM/status/1991722954519114027,1,0,0,0,0
InvGurInd,2025-11-21T04:17:12.000Z,"Stock Insights : ACME Solar Ltd, Godrej Properties Ltd, Goodluck India Ltd, MAN Industries Ltd, TCS Ltd, Transrail Ltd - ARETE Securities Ltd
investmentguruindia.com/newsdetail/sto
…
 
#Sensex #MarketOutlook #Nifty #BankNifty #ARETESecuritiesLtd #Investmentguruindia","Stock Insights : ACME Solar Ltd, Godrej Properties Ltd, Goodluck India Ltd, MAN Industries Ltd, TCS Ltd, Transrail Ltd - ARETE Securities Ltd investmentguruindia.com/newsdetail/sto ... #Sensex #MarketOutlook #Nifty #BankNifty #ARETESecuritiesLtd #Investmentguruindia",0.0,0.0,0.0,0,0.0,[],"['Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'ARETESecuritiesLtd', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991722538230329735,0,0,0,0,0
getblinkx,2025-11-21T04:16:55.000Z,"#Sensex, #Nifty off lows; M&M, TCS, RIL aid recovery; VIX soars 10%

Follow 
@getblinkx
 for more financial updates!","#Sensex, #Nifty off lows; M&M, TCS, RIL aid recovery; VIX soars 10% Follow @getblinkx for more financial updates!",0.3333333333333333,0.0,0.6666666666666666,3,0.6666666666666666,['getblinkx'],"['Sensex', 'Nifty']",https://x.com/getblinkx/status/1991722468525105628,0,0,0,0,0
AxeTraders,2025-11-21T04:15:50.000Z,"And Booommmm in first 30 mins 7200 touched. Trailing for more

#nifty #sensex #giftnifty #StockMarket #stockmarketsindia #StocksToWatch",And Booommmm in first 30 mins 7200 touched. Trailing for more #nifty #sensex #giftnifty #StockMarket #stockmarketsindia #StocksToWatch,0.0,0.0,0.0,0,0.0,[],"['nifty', 'sensex', 'giftnifty', 'StockMarket', 'stockmarketsindia', 'StocksToWatch']",https://x.com/AxeTraders/status/1991722197346640030,0,0,0,0,0
jschanan,2025-11-21T04:15:09.000Z,"Market Now
#Sensex  #Nifty  #Niftybank   #Stockmarket   #BSE   #NSE   #Midcap    #SmallCap",Market Now #Sensex #Nifty #Niftybank #Stockmarket #BSE #NSE #Midcap #SmallCap,0.0,0.0,0.0,0,0.0,[],"['Sensex', 'Nifty', 'Niftybank', 'Stockmarket', 'BSE', 'NSE', 'Midcap', 'SmallCap']",https://x.com/jschanan/status/1991722025296314872,0,0,0,0,0
ArnavsameerS,2025-11-21T04:11:16.000Z,"Nifty completed full target of 400 points in 1 hTf
#nifty #banknifty #sensex",Nifty completed full target of 400 points in 1 hTf #nifty #banknifty #sensex,0.0,0.0,0.0,0,0.0,[],"['nifty', 'banknifty', 'sensex']",https://x.com/ArnavsameerS/status/1991721044433072162,0,0,0,0,0
ZeeBusiness,2025-11-21T04:10:31.000Z,"शेयर बाजार में तेज उतार-चढ़ाव, कमजोर शुरुआत

#StockMarket #Stocks #Sensex #Nifty","-,   #StockMarket #Stocks #Sensex #Nifty",0.6,0.2,0.2,5,1.1,[],"['StockMarket', 'Stocks', 'Sensex', 'Nifty']",https://x.com/ZeeBusiness/status/1991720858872869265,0,0,0,0,0
InvGurInd,2025-11-21T04:08:08.000Z,"Nifty is expected to open on a flattish note and likely to witness range bound move during the day - 
@NirmalBang
 

investmentguruindia.com/newsdetail/nif
…

#NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia",Nifty is expected to open on a flattish note and likely to witness range bound move during the day - @NirmalBang investmentguruindia.com/newsdetail/nif ... #NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia,0.0,0.0,0.0,0,0.0,['NirmalBang'],"['NirmalBangLtd', 'Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991720258441474132,0,0,0,0,0
Stock4Day,2025-11-21T04:07:30.000Z,BUY #SENSEX 86000pe at 700-680 tgt 850,BUY #SENSEX 86000pe at 700-680 tgt 850,0.0,0.3333333333333333,0.6666666666666666,3,1.0,[],['SENSEX'],https://x.com/Stock4Day/status/1991720100337185148,1,0,0,0,0
SrinibhaiATM,2025-11-21T04:06:55.000Z,"I am adding at the lower levels.. bn is not supporting as of now

#nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading",I am adding at the lower levels.. bn is not supporting as of now #nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading,0.0,0.0,0.0,0,0.0,[],"['nifty', 'banknifty', 'sensex', 'bankex', 'optionbuying', 'finnifty', 'optiontrading']",https://x.com/SrinibhaiATM/status/1991719951191970142,1,0,0,1,0
sakshi2008,2025-11-21T04:03:53.000Z,"#Sensex, #Nifty  off lows; #M&M, #TCS , #RIL #Aid  
recovery; #VIX soars 10%

The #Nifty  #MidCap index declined 0.39% , and 
the Nifty #SmallCap index 0.27% .","#Sensex, #Nifty off lows; #M&M, #TCS , #RIL #Aid recovery; #VIX soars 10% The #Nifty #MidCap index declined 0.39% , and the Nifty #SmallCap index 0.27% .",1.0,0.0,0.0,1,1.0,[],"['Sensex', 'Nifty', 'M', 'TCS', 'RIL', 'Aid', 'VIX', 'Nifty', 'MidCap', 'SmallCap']",https://x.com/sakshi2008/status/1991719189049143524,0,0,0,1,0
bsindia,2025-11-21T04:02:31.000Z,"#MarketOpeningBell | Indian #stockmarkets opened in the red on Friday amid tepid global cues.

The #Sensex was off lows, trading around 85,541, lower by 92 pts, while the #Nifty50 was at 26,158, falling  34 pts.

LIVE updates 
mybs.in/2ergf8E

#MarketsWithBS #markets","#MarketOpeningBell | Indian #stockmarkets opened in the red on Friday amid tepid global cues. The #Sensex was off lows, trading around 85,541, lower by 92 pts, while the #Nifty50 was at 26,158, falling 34 pts. LIVE updates mybs.in/2ergf8E #MarketsWithBS #markets",0.0,0.0,0.0,0,0.0,[],"['MarketOpeningBell', 'stockmarkets', 'Sensex', 'Nifty50', 'MarketsWithBS', 'markets']",https://x.com/bsindia/status/1991718843346206897,0,1,0,0,0
kotaksecurities,2025-11-21T03:59:59.000Z," Nifty Trading Strategy:

➤ The current market texture is bullish, but buying on intraday dips and selling on rallies would be the ideal strategy for day traders.

#StockMarket #Nifty #Sensex #MarketUpdate #TechnicalAnalysis

2/4","Nifty Trading Strategy:  The current market texture is bullish, but buying on intraday dips and selling on rallies would be the ideal strategy for day traders. #StockMarket #Nifty #Sensex #MarketUpdate #TechnicalAnalysis 2/4",0.0,0.0,1.0,1,0.5,[],"['StockMarket', 'Nifty', 'Sensex', 'MarketUpdate', 'TechnicalAnalysis']",https://x.com/kotaksecurities/status/1991718205866512772,2,1,1,0,0
kotaksecurities,2025-11-21T03:59:58.000Z,"Trade setup for Nov 21st, 2025

 Key levels to watch:

Nifty:
  Resistance – 26250, 26400
  Support – 26100, 26000

Sensex:
  Resistance – 85800, 86300
  Support – 85500, 85200

#StockMarket #Nifty #Sensex #MarketUpdate #TechnicalAnalysis

1/4","Trade setup for Nov 21st, 2025 Key levels to watch: Nifty: Resistance  26250, 26400 Support  26100, 26000 Sensex: Resistance  85800, 86300 Support  85500, 85200 #StockMarket #Nifty #Sensex #MarketUpdate #TechnicalAnalysis 1/4",0.5,0.0,0.5,2,0.75,[],"['StockMarket', 'Nifty', 'Sensex', 'MarketUpdate', 'TechnicalAnalysis']",https://x.com/kotaksecurities/status/1991718202813083824,0,0,1,1,0
InvGurInd,2025-11-21T03:59:11.000Z,"Market is expected to open on a flattish note and likely to witness range bound move during the day - 
@NirmalBang
 

investmentguruindia.com/newsdetail/mar
…

#NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia",Market is expected to open on a flattish note and likely to witness range bound move during the day - @NirmalBang investmentguruindia.com/newsdetail/mar ... #NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia,0.0,0.0,0.0,0,0.0,['NirmalBang'],"['NirmalBangLtd', 'Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991718003516535097,0,0,0,0,0
SinghP39081,2025-11-21T03:58:39.000Z,"#Sensex, #Nifty off lows; M&M, #TCS, #RIL aid #recovery; #VIX soars 10%

The #Nifty #MidCap index declined 0.39 % , and the Nifty #SmallCap index 0.27 %","#Sensex, #Nifty off lows; M&M, #TCS, #RIL aid #recovery; #VIX soars 10% The #Nifty #MidCap index declined 0.39 % , and the Nifty #SmallCap index 0.27 %",1.0,0.0,0.0,1,1.0,[],"['Sensex', 'Nifty', 'TCS', 'RIL', 'recovery', 'VIX', 'Nifty', 'MidCap', 'SmallCap']",https://x.com/SinghP39081/status/1991717869386932234,0,0,0,1,0
SrinibhaiATM,2025-11-21T03:57:43.000Z,"Nifty recovered a bit green is pending

#nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading",Nifty recovered a bit green is pending #nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading,1.0,0.0,0.0,1,1.0,[],"['nifty', 'banknifty', 'sensex', 'bankex', 'optionbuying', 'finnifty', 'optiontrading']",https://x.com/SrinibhaiATM/status/1991717636829573501,2,1,0,0,0
Gunjan060398,2025-11-21T03:57:26.000Z,"How to identify a SCAM stock??

It won't participate into rally when #NIFTY and #SENSEX was soaring.
But will definitely plunge to dust whenever #Market falls.

#UFBL is one of such scam. Shame on Madharchod 
@BarbequeNation
#BARBEQUE_NATION",How to identify a SCAM stock?? It won't participate into rally when #NIFTY and #SENSEX was soaring. But will definitely plunge to dust whenever #Market falls. #UFBL is one of such scam. Shame on Madharchod @BarbequeNation #BARBEQUE_NATION,0.0,0.0,0.0,0,0.0,['BarbequeNation'],"['NIFTY', 'SENSEX', 'Market', 'UFBL', 'BARBEQUE_NATION']",https://x.com/Gunjan060398/status/1991717564146413673,0,0,1,0,0
SrinibhaiATM,2025-11-21T03:54:34.000Z,"Only problem is trend is down and o am going against today.. so strict sl please

#nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading",Only problem is trend is down and o am going against today.. so strict sl please #nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading,1.0,0.0,0.0,1,1.0,[],"['nifty', 'banknifty', 'sensex', 'bankex', 'optionbuying', 'finnifty', 'optiontrading']",https://x.com/SrinibhaiATM/status/1991716844236067109,1,0,0,0,0
SrinibhaiATM,2025-11-21T03:53:24.000Z,"As per me it should recover and nifty green  

#nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading",As per me it should recover and nifty green #nifty #banknifty #sensex #bankex #optionbuying #finnifty #optiontrading,0.0,1.0,0.0,1,2.0,[],"['nifty', 'banknifty', 'sensex', 'bankex', 'optionbuying', 'finnifty', 'optiontrading']",https://x.com/SrinibhaiATM/status/1991716551511490885,2,0,0,0,0
915trade,2025-11-21T03:51:40.000Z,"If the market has genuine negative pressure, put sellers don’t give up immediately — they try to liquidate at better prices first. This behaviour repeats every single time. #nifty #sensex #optionstrading #priceaction #volumetrading #tradingview","If the market has genuine negative pressure, put sellers dont give up immediately  they try to liquidate at better prices first. This behaviour repeats every single time. #nifty #sensex #optionstrading #priceaction #volumetrading #tradingview",0.0,0.0,0.0,0,0.0,[],"['nifty', 'sensex', 'optionstrading', 'priceaction', 'volumetrading', 'tradingview']",https://x.com/915trade/status/1991716115136045067,0,1,0,0,0
NDTVProfitIndia,2025-11-21T03:50:30.000Z,"#Sensex opens above 85,300

For the latest #stockmarket updates, visit: 
tinyurl.com/5n87pbdd","#Sensex opens above 85,300 For the latest #stockmarket updates, visit: tinyurl.com/5n87pbdd",0.5,0.0,0.5,2,0.75,[],"['Sensex', 'stockmarket']",https://x.com/NDTVProfitIndia/status/1991715819794153662,0,0,0,0,0
ETNowSwadesh,2025-11-21T03:48:45.000Z,"आज का सेंसेक्स, शेयर मार्केट टुडे 21 नवंबर: बाजार की चाल! SENSEX धड़ाम, NIFTY लाल निशान पर खुला | जानें किन शेयरों में बढ़त; कहां गिरावट

#Nifty #Sensex #StockMarket",",    21 :   ! SENSEX , NIFTY     |     ;   #Nifty #Sensex #StockMarket",1.0,0.0,0.0,2,1.0,[],"['Nifty', 'Sensex', 'StockMarket']",https://x.com/ETNowSwadesh/status/1991715381862625322,0,0,0,0,0
ETNowSwadesh,2025-11-21T03:48:18.000Z,"#MarketWithSwadesh | गिरावट के साथ खुले भारतीय बाजार, 

#Nifty50 80 अंक टूटा...वहीं #Sensex 231 अंक की कमजोरी के साथ खुला और #NiftyBank 225 अंकों की कमजोरी के साथ खुले

#Nifty50 #StockMarket","#MarketWithSwadesh |      , #Nifty50 80  ... #Sensex 231        #NiftyBank 225       #Nifty50 #StockMarket",0.0,0.0,0.0,0,0.0,[],"['MarketWithSwadesh', 'Nifty50', 'Sensex', 'NiftyBank', 'Nifty50', 'StockMarket']",https://x.com/ETNowSwadesh/status/1991715264636108861,0,0,0,0,0
getblinkx,2025-11-21T03:48:10.000Z,"#Sensex dips 285 pts, #Nifty tests 26,100 in pre-open amid weak global cues

Follow 
@getblinkx
 for more financial updates!","#Sensex dips 285 pts, #Nifty tests 26,100 in pre-open amid weak global cues Follow @getblinkx for more financial updates!",0.0,0.0,1.0,3,0.5,['getblinkx'],"['Sensex', 'Nifty']",https://x.com/getblinkx/status/1991715233195491334,0,0,0,0,0
maheshparmarca,2025-11-21T03:47:56.000Z," The Global Effect is hitting Indian markets in deep red today. 

Are you holding, buying the dip, or selling ? 

Drop your strategy in the comments.  #Nifty #Sensex","The Global Effect is hitting Indian markets in deep red today. Are you holding, buying the dip, or selling ? Drop your strategy in the comments. #Nifty #Sensex",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex']",https://x.com/maheshparmarca/status/1991715174559191475,1,2,0,1,0
ETMarkets,2025-11-21T03:47:55.000Z,"#OpeningBell: #Sensex falls over 250 pts, #Nifty tests 26,100; #ICICIBank, #HCLTech top laggards
#ETMarkets 
economictimes.indiatimes.com/markets/stocks
…","#OpeningBell: #Sensex falls over 250 pts, #Nifty tests 26,100; #ICICIBank, #HCLTech top laggards #ETMarkets economictimes.indiatimes.com/markets/stocks ...",0.0,0.0,0.0,0,0.0,[],"['OpeningBell', 'Sensex', 'Nifty', 'ICICIBank', 'HCLTech', 'ETMarkets']",https://x.com/ETMarkets/status/1991715170243194958,0,0,0,0,0
NDTVProfitIndia,2025-11-21T03:47:44.000Z,"#Nifty, #Sensex fall as #ICICIBank, #HDFCBank shares weigh

For the latest #stockmarket updates, visit: 
tinyurl.com/5n87pbdd","#Nifty, #Sensex fall as #ICICIBank, #HDFCBank shares weigh For the latest #stockmarket updates, visit: tinyurl.com/5n87pbdd",0.5,0.25,0.25,4,1.125,[],"['Nifty', 'Sensex', 'ICICIBank', 'HDFCBank', 'stockmarket']",https://x.com/NDTVProfitIndia/status/1991715124105863448,0,0,0,0,0
master_trust,2025-11-21T03:46:59.000Z,"Market opens lower; Nifty slips below 25,150 and Sensex below 85,350 #nifty #sensex #nseindia #bseindia #Money #wealth #mastertrust","Market opens lower; Nifty slips below 25,150 and Sensex below 85,350 #nifty #sensex #nseindia #bseindia #Money #wealth #mastertrust",0.0,0.0,0.0,0,0.0,[],"['nifty', 'sensex', 'nseindia', 'bseindia', 'Money', 'wealth', 'mastertrust']",https://x.com/master_trust/status/1991714934083010902,0,0,0,0,0
InvGurInd,2025-11-21T03:45:35.000Z,"India VIX increased by 1.35% to close at 12.14 touching an intraday high of 12.38 - 
@NirmalBang
 

investmentguruindia.com/newsdetail/ind
…

 #NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia",India VIX increased by 1.35% to close at 12.14 touching an intraday high of 12.38 - @NirmalBang investmentguruindia.com/newsdetail/ind ... #NirmalBangLtd #Sensex #MarketOutlook #Nifty #BankNifty #Investmentguruindia,0.0,0.0,0.0,0,0.0,['NirmalBang'],"['NirmalBangLtd', 'Sensex', 'MarketOutlook', 'Nifty', 'BankNifty', 'Investmentguruindia']",https://x.com/InvGurInd/status/1991714584160604502,0,0,0,0,0
DJ_DeepakJamdar,2025-11-21T03:45:10.000Z,"#NIFTY #BANKNIFTY #SENSEX
 Consolidation with a bullish undertone.
Real-time data  
56749f9240fd.ngrok-free.app
#StockMarket #TechnicalAnalysis #stockmarketcrash #LiveVega",#NIFTY #BANKNIFTY #SENSEX Consolidation with a bullish undertone. Real-time data 56749f9240fd.ngrok-free.app #StockMarket #TechnicalAnalysis #stockmarketcrash #LiveVega,0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'BANKNIFTY', 'SENSEX', 'StockMarket', 'TechnicalAnalysis', 'stockmarketcrash', 'LiveVega']",https://x.com/DJ_DeepakJamdar/status/1991714476765450677,1,1,1,0,0
DJ_DeepakJamdar,2025-11-21T03:45:06.000Z,"#NIFTY #BANKNIFTY #SENSEX
 Strong bearish momentum building.
Get live market pulse  
56749f9240fd.ngrok-free.app
#BearishTrend #Nifty50 #stockmarketcrash #LiveVega",#NIFTY #BANKNIFTY #SENSEX Strong bearish momentum building. Get live market pulse 56749f9240fd.ngrok-free.app #BearishTrend #Nifty50 #stockmarketcrash #LiveVega,0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'BANKNIFTY', 'SENSEX', 'BearishTrend', 'Nifty50', 'stockmarketcrash', 'LiveVega']",https://x.com/DJ_DeepakJamdar/status/1991714460361453979,0,3,0,1,0
DJ_DeepakJamdar,2025-11-21T03:45:03.000Z,"#NIFTY #BANKNIFTY #SENSEX
 Low conviction in market movement.
View the neutral bias  
56749f9240fd.ngrok-free.app
#MarketWatch #OptionsFlow #stockmarketcrash #LiveVega",#NIFTY #BANKNIFTY #SENSEX Low conviction in market movement. View the neutral bias 56749f9240fd.ngrok-free.app #MarketWatch #OptionsFlow #stockmarketcrash #LiveVega,0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'BANKNIFTY', 'SENSEX', 'MarketWatch', 'OptionsFlow', 'stockmarketcrash', 'LiveVega']",https://x.com/DJ_DeepakJamdar/status/1991714450068631703,0,1,0,0,0
BeyondNumbers7,2025-11-21T03:45:00.000Z,"The next rally won’t announce itself.

It’ll start when everyone’s expecting a crash.

#Nifty #Sensex #MarketTiming",The next rally wont announce itself. Itll start when everyones expecting a crash. #Nifty #Sensex #MarketTiming,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'MarketTiming']",https://x.com/BeyondNumbers7/status/1991714435606667523,0,1,1,0,0
DJ_DeepakJamdar,2025-11-21T03:41:04.000Z,"#NIFTY #BANKNIFY #SENSEX
check this setup",#NIFTY #BANKNIFY #SENSEX check this setup,0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'BANKNIFY', 'SENSEX']",https://x.com/DJ_DeepakJamdar/status/1991713448183623801,0,0,0,0,0
themanasjaiswal,2025-11-21T03:40:47.000Z,"#PehlaSauda #ManasJaiswal 
manasjaiswal.com/disclaimer
#Sensex #Nifty #Nifty50  #sharemarketindianews #CNBC",#PehlaSauda #ManasJaiswal manasjaiswal.com/disclaimer #Sensex #Nifty #Nifty50 #sharemarketindianews #CNBC,1.0,0.0,0.0,3,1.0,[],"['PehlaSauda', 'ManasJaiswal', 'Sensex', 'Nifty', 'Nifty50', 'sharemarketindianews', 'CNBC']",https://x.com/themanasjaiswal/status/1991713373030170854,0,0,0,0,0
915trade,2025-11-21T03:39:29.000Z,"Looks like Nifty is opening in deep Puts house. Ready for 915? :) Check volumes on 
915trade.com. #nifty #sensex #optionstrading #priceaction #volumetrading #tradingview",Looks like Nifty is opening in deep Puts house. Ready for 915? :) Check volumes on 915trade.com. #nifty #sensex #optionstrading #priceaction #volumetrading #tradingview,0.0,0.0,0.0,0,0.0,[],"['nifty', 'sensex', 'optionstrading', 'priceaction', 'volumetrading', 'tradingview']",https://x.com/915trade/status/1991713048550342695,0,0,0,0,0
option_sahil,2025-11-21T03:39:13.000Z,"Gap down opening in Indian Market 
#Nifty #Sensex",Gap down opening in Indian Market #Nifty #Sensex,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex']",https://x.com/option_sahil/status/1991712982695620727,0,0,0,0,0
fnohacked,2025-11-21T03:37:40.000Z,"A big AI story is coming soon on my website.

If one company collapses it will be very bad for all markets.
fnoverse.co.in

#nifty #sensex",A big AI story is coming soon on my website. If one company collapses it will be very bad for all markets. fnoverse.co.in #nifty #sensex,1.0,0.0,0.0,2,1.0,[],"['nifty', 'sensex']",https://x.com/fnohacked/status/1991712589504762274,0,0,0,0,0
RohitSi60091977,2025-11-21T03:32:23.000Z,"#nifty #SENSEX operators who trade in stocks are doing buying and selling in pre-open market, this is the reason most of traders loosing money in options now a days","#nifty #SENSEX operators who trade in stocks are doing buying and selling in pre-open market, this is the reason most of traders loosing money in options now a days",0.0,0.0,0.0,0,0.0,[],"['nifty', 'SENSEX']",https://x.com/RohitSi60091977/status/1991711261823004851,1,1,0,0,0
GBanknifty,2025-11-21T03:31:58.000Z,"discipline traders join our channel and capture like this trade 
link:- 
t.me/growwinsight

#Sensex #Nifty #StockMarketIndia  #OptionsTrading 
#intradaytrading",discipline traders join our channel and capture like this trade link:- t.me/growwinsight #Sensex #Nifty #StockMarketIndia #OptionsTrading #intradaytrading,0.0,0.0,0.0,0,0.0,[],"['Sensex', 'Nifty', 'StockMarketIndia', 'OptionsTrading', 'intradaytrading']",https://x.com/GBanknifty/status/1991711155006632237,0,0,0,0,0
gitanjalir2001,2025-11-21T03:31:10.000Z,"""#Markets inch toward record highs!  #Sensex and #Nifty stay strong with support from financial & oil & gas #stocks. Positive FII inflows boosting sentiment.  #StockMarketIndia #MarketUpdate""","""#Markets inch toward record highs! #Sensex and #Nifty stay strong with support from financial & oil & gas #stocks. Positive FII inflows boosting sentiment. #StockMarketIndia #MarketUpdate""",1.0,0.0,0.0,1,1.0,[],"['Markets', 'Sensex', 'Nifty', 'stocks', 'StockMarketIndia', 'MarketUpdate']",https://x.com/gitanjalir2001/status/1991710956708372515,0,0,0,1,0
bse_sensex,2025-11-21T03:30:02.000Z,"BSE Sensex: 85,419.62 #sensex","BSE Sensex: 85,419.62 #sensex",1.0,0.0,0.0,1,1.0,[],['sensex'],https://x.com/bse_sensex/status/1991710668760969537,0,0,0,0,0
NiftyNerve,2025-11-21T03:30:00.000Z,"We explain the why and how behind every trade.

This is where learning meets execution.

Pro access:  
t.me/NiftyNerve

#Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts #NiftyTrading #HeroZero #NiftyPrediction",We explain the why and how behind every trade. This is where learning meets execution. Pro access: t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #MarketUpdates #NiftyCharts #NiftyTrading #HeroZero #NiftyPrediction,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Sensex', 'Nifty50', 'StockMarket', 'NiftyAnalysis', 'PriceAction', 'BankNifty', 'MarketUpdates', 'NiftyCharts', 'NiftyTrading', 'HeroZero', 'NiftyPrediction']",https://x.com/NiftyNerve/status/1991710660720537765,0,1,0,0,0
